Wall time,Step,Value
1667474578.06705,8176467,0
1667474578.11351,8188942,0
1667474578.12735,8192542,0
1667474578.15679,8200010,0
1667474578.18007,8206010,0
1667474578.19895,8210810,0
1667474578.22254,8216810,0
1667474578.25192,8224244,0
1667474578.28611,8232999,0
1667474578.33401,8243722,0
1667474578.33857,8244922,0
1667474578.34737,8247322,0
1667474578.3928,8260105,0
1667474578.40686,8263832,0
1667474578.47521,8279249,0
1667474578.51697,8290669,0
1667474578.52843,8292469,0
1667474578.58856,8308704,0
1667474578.65956,8325613,1
1667474578.7134,8340613,0
1667474578.72791,8344813,0
1667474578.74668,8350213,0
1667474578.77818,8357413,0
1667474578.80409,8364450,0
1667474578.84044,8373884,0
1667474578.86604,8380484,0
1667474578.89393,8387684,0
1667474578.90803,8391022,0
1667474578.94337,8401222,0
1667474578.97674,8410822,0
1667474578.99807,8415230,0
1667474579.00523,8417030,0
1667474579.03688,8425782,0
1667474579.16053,8457571,0
1667474579.20981,8471576,0
1667474579.24164,8479143,0
1667474579.27983,8489938,0
1667474579.29417,8494092,0
1667474579.35487,8510638,0
1667474579.38383,8518782,0
1667474579.39437,8521782,0
1667474579.46865,8541526,0
1667474579.47691,8543926,0
1667474579.49328,8548505,0
1667474579.55287,8565724,0
1667474579.56919,8570234,0
1667474579.59918,8576608,0
1667474579.60764,8579008,0
1667474579.62637,8584408,0
1667474579.66454,8595555,0
1667474579.68431,8601528,0
1667474579.73164,8614666,0
1667474579.76964,8623657,0
1667474579.78572,8628093,0
1667474579.7917,8629835,1
1667474579.8222,8638835,0
1667474579.83022,8640737,1
1667474579.87286,8652851,0
1667474579.90892,8663430,0
1667474579.91885,8665972,0
1667474579.98138,8684180,1
1667474580.03925,8701555,0
1667474580.07118,8710788,0
1667474580.08541,8714988,0
1667474580.11359,8721173,0
1667474580.13679,8727773,0
1667474580.15126,8731650,0
1667474580.17226,8737012,0
1667474580.20708,8746310,0
1667474580.22995,8752766,0
1667474580.25301,8759366,0
1667474580.2717,8764766,0
1667474580.308,8773087,0
1667474580.31836,8775826,0
1667474580.34891,8782717,0
1667474580.39137,8793310,0
1667474580.39729,8795110,0
1667474580.44567,8808955,0
1667474580.47162,8816500,0
1667474580.48566,8820700,0
1667474580.4997,8824899,0
1667474580.53165,8834499,0
1667474580.56162,8843213,0
1667474580.5697,8845613,0
1667474580.59134,8852213,0
1667474580.62727,8862619,1
1667474580.64854,8867419,0
1667474580.67493,8875219,0
1667474580.7616,8900539,0
1667474580.80376,8913012,1
1667474580.83932,8922742,0
1667474580.89113,8937072,1
1667474580.90611,8940426,0
1667474580.92235,8945226,0
1667474580.96154,8956626,0
1667474581.00123,8966397,0
1667474581.02723,8972098,1
1667474581.04314,8976025,1
1667474581.06147,8981139,0
1667474581.09941,8990739,0
1667474581.1246,8996537,0
1667474581.14884,9003141,0
1667474581.20095,9017450,0
1667474581.20915,9019850,0
1667474581.24601,9030627,0
1667474581.28117,9040453,0
1667474581.33197,9055453,0
1667474581.34258,9058453,0
1667474581.42584,9080157,0
1667474581.43816,9083757,0
1667474581.48292,9095157,0
1667474581.53076,9106101,0
1667474581.58175,9120092,0
1667474581.60284,9126020,0
1667474581.65855,9142220,0
1667474581.69543,9152967,0
1667474581.72065,9160167,0
1667474581.74404,9166424,0
1667474581.76669,9172586,0
1667474581.79273,9180386,0
1667474581.8087,9184586,0
1667474581.8195,9187010,0
1667474581.86068,9199395,0
1667474581.86683,9201195,0
1667474581.88285,9205675,0
1667474581.88887,9207475,0
1667474581.91086,9214075,0
1667474581.92654,9218875,0
1667474581.94692,9224875,0
1667474581.971,9230321,0
1667474581.98649,9234471,1
1667474582.02168,9244365,0
1667474582.03559,9248093,0
1667474582.06486,9255293,0
1667474582.12599,9272693,0
1667474582.14698,9276587,1
